,source,bit_rate
1277,1,308.25638299999997
1278,2,2810.4266809999995
1279,3,290.059212
1280,4,4540.2844749999995
1281,5,373.372469
1282,6,476.268549
1283,7,3867.3688819999998
1284,8,2607.1072950000002
1285,9,4539.961145
1286,10,10.838015000000002
1287,11,188.08133399999997
1288,12,1694.2574379999994
1289,13,60.10256700000001
1290,14,1563.21435
1291,15,1111.728211
1292,16,263.188088
1293,17,1036.004881
1294,18,1720.8299720000002
1295,19,2849.880622
1296,20,74.643072
1297,21,1708.9070319999998
1298,0,351.91743
1299,1,337.65858499999996
1300,2,2827.2456240000006
1301,3,379.262977
1302,4,4770.665553
1303,5,401.657134
1304,6,457.67016900000004
1305,7,3814.834822
1306,8,2691.9459399999996
1307,9,4501.844725
1308,10,19.553805
1309,11,158.896686
1310,12,1638.0401149999998
1311,13,64.966175
1312,14,1894.5495059999998
1313,15,1568.9205279999996
1314,16,279.986447
1315,17,1049.999213
1316,18,1769.645969
1317,19,2882.756346
1318,20,99.41699400000002
1319,21,1753.6827529999998
1320,0,338.331225
1321,1,358.3669320000001
1322,2,3186.800555
1323,3,230.01422799999997
1324,4,5130.018725000001
1325,5,389.36852200000004
1326,6,496.82923099999994
1327,7,3916.2762510000002
1328,8,2774.57194
1329,9,4606.715587000001
1330,10,27.360841
1331,11,183.78312900000003
1332,12,1746.485321
1333,13,67.702843
1334,14,1762.9059740000002
1335,15,1968.5933730000002
1336,16,307.01428899999996
1337,17,1110.016868
1338,18,1763.356049
1339,19,2844.73574
1340,20,44.190917
1341,21,1795.7370510000003
1342,0,372.33820700000007
1343,1,329.664412
1344,2,3579.446798000001
1345,3,314.551585
1346,4,5468.485694
1347,5,383.550499
1348,6,454.08323400000006
1349,7,3957.886099
1350,8,2823.846387
1351,9,4510.057018
1352,10,18.508858999999998
1353,11,190.962454
1354,12,1784.9064580000002
1355,13,64.576438
1356,14,1534.2113859999997
1357,15,1531.6004540000001
1358,16,291.395042
1359,17,1098.0152620000001
1360,18,1941.9786669999999
1361,19,3088.936159
1362,20,115.02865
1363,21,1824.059784
1364,0,381.5702569999999
1365,1,326.748089
1366,2,3940.940132
1367,3,249.987517
1368,4,5586.076406
1369,5,372.80363400000005
1370,6,487.56546499999996
1371,7,3977.557538
1372,8,2885.915303
1373,9,4728.42114
1374,10,12.370484999999999
1375,11,206.924599
1376,12,1947.4130800000003
1377,13,59.196793
1378,14,1648.5295500000002
1379,15,1048.7236079999998
1380,16,270.446869
1381,17,1045.7895720000001
1382,18,1845.918453
1383,19,3033.0028070000003
1384,20,138.141276
1385,21,1942.8221899999999
1386,0,392.94409900000005
1387,1,340.8547740000001
1388,2,4040.6946789999997
1389,3,298.31671800000004
1390,4,5877.549272999999
1391,5,382.333597
1392,6,432.1709200000001
1393,7,4161.704089000001
1394,8,2931.276955
1395,9,4765.081168999999
1396,10,21.156450999999997
1397,11,207.208287
1398,12,2004.5311160000003
1399,13,62.979469
1400,14,1774.775442
1401,15,1249.6817330000001
1402,16,256.622357
1403,17,1014.4018980000001
1404,18,1831.5851040000005
1405,19,2954.7867440000005
1406,20,71.446829
1407,21,1934.937892
1408,0,349.680045
1409,1,313.84858
1410,2,4491.131990999999
1411,3,274.938567
1412,4,6247.512214999998
1413,5,377.989451
1414,6,530.04549
1415,7,4069.5396920000003
1416,8,3158.7165759999993
1417,9,5040.298983999999
1418,10,17.64543
1419,11,199.96328
1420,12,2014.0124950000004
1421,13,62.011728000000005
1422,14,1694.46465
1423,15,1642.673234
1424,16,276.36875499999996
1425,17,1025.59805
1426,18,2011.280835
1427,19,2958.8353930000003
1428,20,49.631008
1429,21,2072.074765
1430,0,406.27833300000003
1431,1,333.489825
1432,2,4597.964878
1433,3,308.25554
1434,4,6691.103763000001
1435,5,386.142704
1436,6,503.15896000000004
1437,7,4132.28029
1438,8,3125.4046719999997
1439,9,5228.615474
1440,10,18.848327
1441,11,218.184742
1442,12,2223.699904000001
1443,13,60.562368
1444,14,1748.500817
1445,15,1994.547254
1446,16,260.874284
1447,17,1084.044771
1448,18,2066.520299
1449,19,3146.508824
1450,20,94.87710700000001
1451,21,2102.1790730000002
1452,0,429.33461500000004
1453,1,357.05134400000003
1454,2,4987.752999
1455,3,347.04960200000005
1456,4,6698.845966
1457,5,399.787503
1458,6,526.867018
1459,7,3926.4083979999996
1460,8,3244.3682679999997
1461,9,5194.762785999998
1462,10,19.377969999999998
1463,11,244.733381
1464,12,2523.820128
1465,13,67.18798699999999
1466,14,2054.5377499999995
1467,15,1691.9962080000003
1468,16,290.580025
1469,17,1036.264669
1470,18,2345.468717
1471,19,3205.5155019999997
1472,20,53.432860999999995
1473,21,2023.1237580000002
1474,0,456.76759999999996
1475,1,335.64297600000003
1476,2,5275.063569
1477,3,587.171512
1478,4,7220.294203
1479,5,449.318254
1480,6,451.7625119999999
1481,7,4026.769513
1482,8,3429.340688
1483,9,5148.847089
1484,10,15.713998
1485,11,237.72578299999998
1486,12,2450.314897
1487,13,67.21604400000001
1488,14,2164.119445
1489,15,1996.8779279999999
1490,16,291.79057100000006
1491,17,1077.33222
1492,18,2377.5016440000004
1493,19,3214.3720939999994
1494,20,52.379706
1495,21,2091.1886150000005
1496,0,428.0215569999999
1497,1,368.552214
1498,2,5482.076115
1499,3,562.1870009999999
1500,4,7837.9800620000005
1501,5,487.14170999999993
1502,6,847.3041039999999
1503,7,4323.852179999999
1504,8,3530.353807
1505,9,5469.199379
1506,10,16.768278
1507,11,208.21246200000002
1508,12,2581.3515180000004
1509,13,71.877786
1510,14,2214.024304
1511,15,2334.51346
1512,16,375.38841499999995
1513,17,1121.5016580000001
1514,18,2753.0556639999995
1515,19,3580.773068
1516,20,76.627869
1517,21,2308.621715
1518,0,454.25901100000004
1519,1,343.6913590000001
1520,2,6205.028144
1521,3,312.10485000000006
1522,4,7786.091531
1523,5,496.339908
1524,6,967.6782079999999
1525,7,4164.140982999999
1526,8,3626.108571
1527,9,5667.295443999999
1528,10,22.926557000000006
1529,11,251.488162
1530,12,2667.2755389999998
1531,13,78.284666
1532,14,2372.869706
1533,15,2227.237019
1534,16,304.83971199999996
1535,17,1094.295169
1536,18,2742.4828350000007
1537,19,3604.655329
1538,20,56.25044299999999
1539,21,2555.374135
1540,0,468.706962
1541,1,368.770166
1542,2,6312.530237
1543,3,403.49831700000004
1544,4,7622.746108
1545,5,521.3867769999999
1546,6,984.6143380000001
1547,7,4171.0880179999995
1548,8,3743.514959
1549,9,5799.931678
1550,10,32.665530999999994
1551,11,290.444507
1552,12,2906.5714649999995
1553,13,75.971764
1554,14,2334.1319890000004
1555,15,2634.098304
1556,16,323.299821
1557,17,1161.689129
1558,18,2599.9575470000004
1559,19,3819.827593
1560,20,74.08452600000001
1561,21,2778.657085
1562,0,490.64154299999996
1563,1,414.69688499999995
1564,2,6333.847514000001
1565,3,434.12344099999996
1566,4,8006.61156
1567,5,495.972941
1568,6,982.6441629999999
1569,7,4341.984455000001
1570,8,3819.1411220000005
1571,9,5980.293581
1572,10,23.999056
1573,11,307.51930100000004
1574,12,3076.9761619999995
1575,13,82.74414200000001
1576,14,2324.967978
1577,15,2436.2186170000004
1578,16,352.32089099999996
1579,17,1185.632629
1580,18,2987.143787
1581,19,3971.366983
1582,20,81.02965000000002
1583,21,2819.2603890000005
1584,0,475.8572730000001
1585,1,394.889027
1586,2,6699.488914999999
1587,3,331.21583400000003
1588,4,8529.560664
1589,5,497.55562699999996
1590,6,846.9526039999998
1591,7,4435.718891
1592,8,3991.912875
1593,9,5971.884026000001
1594,10,36.708503
1595,11,310.381696
1596,12,3547.226785
1597,13,70.786395
1598,14,2723.8337359999996
1599,15,2003.117799
1600,16,546.732402
1601,17,1254.981583
1602,18,2965.909682
1603,19,4000.7261710000002
1604,20,88.83556300000001
1605,21,2941.545966
1606,0,549.967949
1607,1,422.713946
1608,2,6895.497392999998
1609,3,476.68370200000004
1610,4,8374.839542
1611,5,490.26569200000006
1612,6,965.820499
1613,7,4664.521724
1614,8,4077.684061
1615,9,6410.497253
1616,10,30.485502
1617,11,333.831825
1618,12,3702.2865860000006
1619,13,83.191294
1620,14,2937.32592
1621,15,1668.05783
1622,16,681.313279
1623,17,1355.573925
1624,18,3133.9523829999994
1625,19,4236.279571
1626,20,90.87377599999999
1627,21,3188.7650499999995
1628,0,489.893384
1629,1,475.883868
1630,2,7025.405849
1631,3,609.360934
1632,4,8915.216125
1633,5,556.761585
1634,6,1054.781233
1635,7,4657.33475
1636,8,4206.577653
1637,9,6342.023424999999
1638,10,100.01107900000002
1639,11,309.926056
1640,12,3825.1443739999995
1641,13,90.607354
1642,14,3258.152071
1643,15,1454.995081
1644,16,524.516833
1645,17,1421.5103150000002
1646,18,2972.538503
1647,19,4444.04494
1648,20,92.596253
1649,21,3200.5785640000004
1650,0,530.103297
1651,1,441.32705799999997
1652,2,7135.454322
1653,3,413.68281099999996
1654,4,8827.131195999998
1655,5,559.079212
1656,6,562.17407
1657,7,4639.865496
1658,8,4230.452493999999
1659,9,6620.017431
1660,10,71.283817
1661,11,325.7620740000001
1662,12,3593.422461
1663,13,98.331002
1664,14,3158.4154040000003
1665,15,2023.8928329999999
1666,16,490.01518500000003
1667,17,1419.1165500000002
1668,18,3114.989795
1669,19,4200.251746
1670,20,122.54620700000001
1671,21,3180.3292349999997
1672,0,486.95951899999994
1673,1,405.427274
1674,2,7878.556599
1675,3,557.826776
1676,4,9161.575713
1677,5,665.488116
1678,6,641.8990999999999
1679,7,4598.285173
1680,8,4148.641735
1681,9,6331.216058
1682,10,39.213214
1683,11,336.83468600000003
1684,12,3756.7286339999996
1685,13,82.009536
1686,14,3049.096026
1687,15,2000.4686880000002
1688,16,502.982283
1689,17,1361.22303
1690,18,2898.8926939999997
1691,19,4152.575054999999
1692,20,119.42481
1693,21,3095.416307
1694,0,569.789022
1695,1,462.5043160000001
1696,2,7578.94932
1697,3,496.91121699999997
1698,4,9461.881777
1699,5,642.7754060000001
1700,6,638.535512
1701,7,4665.626783
1702,8,4088.25672
1703,9,6345.447176999998
1704,10,50.77661
1705,11,311.863674
1706,12,4170.365504000001
1707,13,93.865002
1708,14,3160.477516
1709,15,1573.5109679999998
1710,16,532.5851759999999
1711,17,1399.9671600000001
1712,18,2997.9685329999993
1713,19,4293.078609000001
1714,20,107.308997
1715,21,3349.4156450000005
1716,0,581.492659
1717,1,508.418724
1718,2,7316.331866
1719,3,566.9605310000001
1720,4,9429.465241
1721,5,657.5604069999999
1722,6,767.020755
1723,7,4803.06556
1724,8,4226.110088
1725,9,6599.430770000001
1726,10,67.90302300000002
1727,11,321.446774
1728,12,4387.873952000001
1729,13,96.960248
1730,14,3148.590674
1731,15,1680.8627020000001
1732,16,481.640437
1733,17,1435.918283
1734,18,2906.576585
1735,19,4379.555494
1736,20,122.33837699999998
1737,21,3655.7531880000006
1738,0,591.060972
1739,1,496.12943300000006
1740,2,7422.176598000001
1741,3,626.7990920000001
1742,4,9551.301022999998
1743,5,820.4028959999999
1744,6,749.535023
1745,7,4819.614871000001
1746,8,4240.187983
1747,9,6532.4899780000005
1748,10,47.437203999999994
1749,11,257.553997
1750,12,4535.710397
1751,13,92.621166
1752,14,3394.564739
1753,15,1896.2792880000002
1754,16,465.64129
1755,17,1436.7561309999999
1756,18,2902.850138999999
1757,19,4383.318318
1758,20,97.357974
1759,21,3384.7827519999996
1760,0,534.843145
1761,1,493.447426
1762,2,7348.794739999999
1763,3,629.657044
1764,4,9552.952137
1765,5,853.0237249999999
1766,6,723.5646140000001
1767,7,5043.419314000001
1768,8,4302.234124
1769,9,6671.713875
1770,10,47.644359
1771,11,271.321772
1772,12,4409.410133
1773,13,87.93198100000001
1774,14,3511.5660980000002
1775,15,1990.233978
1776,16,515.175246
1777,17,1509.321908
1778,18,3078.3947630000002
1779,19,4285.113898
1780,20,133.542514
1781,21,3513.8170370000003
1782,0,552.7841229999999
1783,1,514.279987
1784,2,7904.188498
1785,3,437.665614
1786,4,9887.083509
1787,5,792.108448
1788,6,737.3263150000001
1789,7,5005.528489
1790,8,4403.914147
1791,9,6853.051785000001
1792,10,55.29625399999999
1793,11,282.228559
1794,12,4412.897148000001
1795,13,95.172772
1796,14,3597.382942
1797,15,1841.5336539999998
1798,16,543.0863099999999
1799,17,1523.889178
1800,18,3055.871667000001
1801,19,4364.947563
1802,20,190.67663000000002
1803,21,3391.810536
1804,0,545.2413699999998
1805,1,455.4580889999999
1806,2,7928.219606000001
1807,3,502.157874
1808,4,9837.942161
1809,5,795.7261960000001
1810,6,861.716684
1811,7,4946.27693
1812,8,4594.580767
1813,9,6954.667026
1814,10,51.803676
1815,11,295.52331699999996
1816,12,4289.391745999999
1817,13,100.281716
1818,14,4182.288387
1819,15,1952.716927
1820,16,485.84608399999996
1821,17,1529.3955720000001
1822,18,3006.2400390000003
1823,19,4339.554593
1824,20,200.308935
1825,21,3779.9977500000005
1826,0,596.4605209999999
1827,1,477.8147430000001
1828,2,7517.080812
1829,3,331.943463
1830,4,9936.530758
1831,5,790.9476669999999
1832,6,674.1166309999999
1833,7,5033.284299999999
1834,8,4670.978199
1835,9,6845.565993999999
1836,10,51.60613400000001
1837,11,319.82585200000005
1838,12,4225.372728
1839,13,94.74164400000001
1840,14,3771.962077
1841,15,2008.326332
1842,16,509.80442800000003
1843,17,1567.031496
1844,18,2868.847258
1845,19,4339.671778
1846,20,264.296913
1847,21,3614.866985
1848,0,455.634654
1849,1,514.944979
1850,2,7554.035212999999
1851,3,391.66815499999996
1852,4,10025.611094
1853,5,612.483792
1854,6,740.71588
1855,7,5134.192268
1856,8,4667.401105
1857,9,6654.2984860000015
1858,10,49.587377000000004
1859,11,266.540034
1860,12,4250.285599999999
1861,13,93.62438600000002
1862,14,3248.5094759999993
1863,15,1817.4316369999997
1864,16,546.7035559999999
1865,17,1634.4265839999998
1866,18,3035.6044569999995
1867,19,4580.983374
1868,20,277.622091
1869,21,3527.5652999999998
1870,0,505.74262
1871,1,481.73760300000004
1872,2,7189.697534000001
1873,3,461.6219909999999
1874,4,10040.273677000001
1875,5,678.917717
1876,6,721.904494
1877,7,5146.5438
1878,8,4868.080883
1879,9,6608.082571999999
1880,10,74.528528
1881,11,278.987387
1882,12,4240.985788999999
1883,13,91.04888199999999
1884,14,3416.732513
1885,15,2080.3550979999995
1886,16,615.073973
1887,17,1622.4419549999998
1888,18,3303.2905420000006
1889,19,4364.944132999999
1890,20,305.17496499999993
1891,21,3429.7443709999993
1892,0,594.0209289999999
1893,1,442.76163
1894,2,7378.071771000002
1895,3,630.003487
1896,4,9849.501284999998
1897,5,768.727654
1898,6,894.390987
1899,7,4989.282939000001
1900,8,4870.997990999999
1901,9,6386.560223
1902,10,76.36543599999999
1903,11,264.28583699999996
1904,12,4288.858167
1905,13,103.315003
1906,14,3470.7727859999995
1907,15,1991.73794
1908,16,539.20579
1909,17,1618.4656169999998
1910,18,3036.189657
1911,19,4402.528158
1912,20,191.811434
1913,21,3071.9481309999996
1914,0,533.750456
1915,1,454.788036
1916,2,7465.061883
1917,3,618.7024080000001
1918,4,9579.216922999998
1919,5,596.522433
1920,6,946.49612
1921,7,5104.861755
1922,8,4755.927676
1923,9,6516.962050999999
1924,10,60.21913300000001
1925,11,274.54854800000004
1926,12,4027.6982309999994
1927,13,94.94137899999998
1928,14,3286.4253800000006
1929,15,2021.0574840000002
1930,16,447.4373709999999
1931,17,1599.80662
1932,18,3277.7178539999995
1933,19,4410.427415
1934,20,215.275222
1935,21,3161.747667
1936,0,525.407705
1937,1,407.075186
1938,2,7132.339502999999
1939,3,846.0211299999999
1940,4,9489.710352000002
1941,5,582.600416
1942,6,1008.9278949999999
1943,7,5218.307045
1944,8,4656.697760999999
1945,9,6849.443253
1946,10,42.875162
1947,11,291.15572199999997
1948,12,4138.055297
1949,13,92.577528
1950,14,3325.335727
1951,15,1686.0482330000002
1952,16,447.128664
1953,17,1542.185878
1954,18,3196.2177160000006
1955,19,4396.248247
1956,20,254.52335599999995
1957,21,3294.245125
1958,0,466.53632100000004
1959,1,415.08645499999994
1960,2,7745.5814599999985
1961,3,723.3868090000001
1962,4,9627.117416000001
1963,5,605.020776
1964,6,1126.0858510000003
1965,7,5386.910148
1966,8,4533.163234
1967,9,6819.717775
1968,10,32.574830000000006
1969,11,299.916552
1970,12,4292.151577
1971,13,93.65981300000001
1972,14,4705.175077000001
1973,15,1911.126874
1974,16,434.921813
1975,17,1453.2909900000002
1976,18,3184.249791
1977,19,4508.222868000001
1978,20,207.95447399999998
1979,21,3301.819587
1980,0,464.066872
1981,1,397.7994460000001
1982,2,7512.005996
1983,3,616.2716970000001
1984,4,9627.707789000002
1985,5,684.5962310000001
1986,6,1053.602288
1987,7,5215.500937999999
1988,8,4532.2443029999995
1989,9,6602.264995999999
1990,10,44.981019999999994
1991,11,289.214114
1992,12,4145.53805
1993,13,91.14801800000001
1994,14,5302.904119
1995,15,2128.323183
1996,16,473.0867600000001
1997,17,1536.602618
1998,18,3103.086534
1999,19,4495.031239
2000,20,143.88861799999998
2001,21,3460.2081110000004
2002,0,461.1174830000001
2003,1,406.0177560000001
2004,2,7154.472974
2005,3,483.560058
